811	52	30	2000	1.9

P202	0.25	0.25	0.25	0.3	0.3	0.3	0.5	0.45	0.75	0.55	0	0.55	0.65	0.6	0.7	0.75	0.6	0.5	0.35	0.95	0.9	0.85	0.55	0.6	0.75	1	0.2	0.55	0.5	0.25	0.2	0.45	0.4	0.45	0.35	0.05	0.3	0.8	0.45	0.25	0.5	0.45	0.25	0.6	0.8	0.45	1	0.75	0.35	0.8	1	0.9

P203	0.89	0.67	0.22	0.56	0.56	0.89	0.67	0.56	0.44	0.22	0.44	0.78	0.22	0.44	0.78	0.78	0.33	0.78	1	0.67	0.56	0.22	0.67	0.89	0.56	0.78	0.22	0.56	0	1	0.11	0.11	0.78	0.89	0.22	0.56	0.67	0.67	0.22	0.78	0.22	0.67	0.67	0.78	0.56	0.33	0.56	0.67	0.78	0.67	0.44	0.67

P204	0.2	0.4	0.2	0.2	0.2	0.6	0.8	0.4	0.4	0.2	0	0.2	0.6	0.4	0.2	0.4	1	0.6	0.4	1	0	1	0.6	0.2	1	0.8	1	0	0.4	0.8	0.8	0.4	0.2	0.6	0.2	0.6	0.4	0.4	1	0	0.2	0.6	0.2	0.4	0	0.4	1	0.8	0.4	0.2	0.6	0.8

P205	0.26	0.09	0.09	0.35	0.13	0.04	0.43	0.17	0.39	0.26	0.3	0.3	0.3	0.17	0.48	0.35	0.35	0.43	0.48	0.13	0.35	0.43	0.22	0.91	0.87	1	0.09	0.13	0.09	0.09	0.22	0.48	0.17	0.35	0.22	0.26	0	0.26	0.17	0.04	0.09	0.39	0.13	0.65	0.39	0.17	0.35	0.3	0.3	0.26	0.74	0.52

P206	0.17	0	0.17	0.5	0.17	0.5	0.67	0	0.67	0.83	0	0.33	0.5	0.5	0.33	0.33	0.67	0.33	0.5	0.33	1	0.5	0.83	0.83	0.67	0.17	0.17	0.5	0.5	0.33	0.33	0.17	0.17	0.17	0.33	0	0.17	0.5	0.5	0.67	0.33	0.33	0.33	0.5	1	0.33	0.33	1	1	0.67	0.17	0.83

P207	0.09	0.36	0.64	0.55	0.18	0.36	0.09	0.45	0.55	0.45	0.82	0.09	0.82	0.36	0.27	0.55	0.55	0.45	0.27	0.36	0.18	0.36	0.55	0.55	0.82	0.91	0	0.18	0.27	0.27	0.36	0.27	0.09	0.27	0.36	0.36	0.18	0.36	0.73	0.18	0	0.36	0.55	0.36	0.55	0.73	0.64	0.18	0.45	0.82	0.82	1

P208	0.42	0.31	0.58	0.5	0.5	0.42	0.5	0.36	0.11	0.31	0.78	0.58	0.44	0.5	0.72	0.39	0.5	0.83	0.25	0.47	0.97	0.72	0.97	1	0.67	0.94	0.11	0	0.33	0.25	0.31	0.19	0.17	0	0.22	0.28	0.08	0.5	0.28	0.42	0.33	0.39	0.44	0.61	0.31	0.33	0.67	0.5	0.47	0.58	0.67	0.83

P209	0.62	0.15	0.15	0.54	0.92	0.62	0.15	0.54	0.31	0.77	0.69	0.23	0.54	0.62	0.54	0.54	0.38	0.85	0.46	0.69	0.62	0.46	0.54	0.92	0.31	0.85	0.31	0.15	0.31	0.08	0.46	0.46	0.08	0	0.38	0.46	0.38	0.46	0.38	0.15	0	0.69	0.15	0.54	0.23	0.31	0.31	1	0.15	0.69	0.62	0.85

P210	0.63	0.42	0.26	0.53	0.16	0.37	0.63	1	0.26	0.37	0.47	0.53	0.58	0.53	0.84	0.32	0.32	0.68	0.53	0.63	0.47	0.68	0.47	0.63	0.74	0.53	0.26	0.37	0.21	0.16	0.26	0.32	0.37	0	0.21	0.63	0.42	0.32	0.32	0.26	0.47	0.37	0.26	0.32	0.47	0.53	0.37	0.21	0.68	0.79	0.74	0.53

P211	0.73	0.53	0.33	0.53	0.67	0.67	0.87	0.67	0.4	0.47	1	0.53	0.13	0.53	0.67	0.47	0.33	0.47	1	0.73	0.93	0.6	0.87	0.33	0.53	0.53	0.4	0.33	0.6	0.6	0.2	0.47	0	0.4	0.4	0.73	0.53	0.33	0	0.4	0.27	0.07	0.4	0.27	0.47	0.13	0.27	0.93	0.2	0.4	0.4	0.67

P212	0	0	0	0	0	0.33	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	1	0	0	0	0	0	0.33	0.33	0	0	0.33	0	1	0.33	0	0.33	0.67	0.33	0	0	0	0.33	0.33	0	0.33	0	0.33

P213	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5

P214	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0	0	1	0	0.25	0	0.25	0	0	0	0	0	0	0.25	0	0.25	0	0	0

P215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

P216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	1	0	0.5	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0.5

P217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0

P218	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	1

P219	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0	1	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5

P220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0.5	1	0.5	0	1	0	0	0

P221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0.5	0.5	0	1	0.5	0	0.5	0	1

P222	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1

P223	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	0	0	0	0	0

P224	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	1	0.5	0	0.5	0	0.5	0.5	0.5	1	1	0	1	0.5	0

P225	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0

P226	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0

P227	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0

P228	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0

P229	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0

P230	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0

P231	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	1	0	0.5	0	0	0	0	0.5

P232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0

P233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0

P234	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0

P235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1

P236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0

P237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0

P238	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5	0

P239	0	0	0.5	0	0	0	0	0	0	0	1	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0

P240	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0.33	0	0.33	0	0	0.33	0	0	0	0	0	0	0	0	0	1

P241	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	1	0

P242	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0.5	0.5	1	0.5

P243	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0

P244	0	0	0	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	1	0

P245	0.67	0	0	0	0	0	0.33	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0.33	1	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.33	0	0	0	0	0.67	0

P246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	1	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0

P247	0.33	0.33	0	0	0	0	0	0.33	0	0	0	0	0.33	0	0	0	0	0	0.67	0.33	0	0.33	0.33	0	1	0.33	0	0	0	0	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0.33	0	0	0.67	0.33	0

P248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0.5

P249	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0

P250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0

P251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0

P252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	1	0	0.5	0	1

P253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0

P254	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

P255	0.13	0	0.13	0	0.13	0.13	0	0	0	0	0	0	0	0.13	0	0.25	0	0.25	0	0.13	0.25	0	0.13	0	0.38	0.13	0	0.13	0	0	0.13	0.13	0.38	0.13	0	0.13	0.38	0	0	0.25	0.25	0.13	0.25	0	0	0.5	0	0.25	0.25	0.25	0.25	1

P256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0

P257	0	0	0	0	0.33	0.33	0.33	0	0.33	0.33	0	0.67	0	0	0.33	0.67	0	0	0.67	0	0.33	0	0	0	0.67	1	0	0	0	0.33	0	0.33	0	0	0	0	0.67	0.33	0.67	0	0.33	0	0	0.33	0	0.33	0.33	0	0.33	0	0.67	0.67

P258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

P259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

P260	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

P261	0.43	1	0.32	0.39	0.29	0.54	0.71	0.39	0.5	0.39	0.46	0.36	0.68	0.57	0.57	0.57	0.64	0.57	0.5	0.43	0.57	0.43	0.43	0.64	0.93	0.79	0.11	0.25	0.29	0.61	0.29	0.32	0.14	0.57	0.43	0.29	0.18	0.36	0.18	0	0.29	0.29	0.36	0.14	0.61	0.21	0.5	0.39	0.43	0.36	0.71	0.93

P262	0.24	0.36	0.4	0.2	0.5	0.42	0.36	0.36	0.5	0.42	0.3	0.24	0.32	0.36	0.4	0.8	0.56	0.3	0.46	0.58	0.74	0.4	0.52	0.42	1	0.76	0.2	0.24	0.24	0.32	0.14	0.22	0.16	0.28	0.3	0	0.08	0.06	0.2	0.5	0.42	0.38	0.4	0.38	0.36	0.3	0.36	0.34	0.32	0.78	0.6	0.6

P263	0.24	0.06	0.29	0.32	0.06	0.41	0.09	0.09	0.38	0.24	0.26	0.26	0.18	0.06	0.38	0.12	0.18	0.21	0.47	0.38	0.59	0.26	0.32	0.5	1	0.65	0	0	0.09	0.18	0.09	0	0.15	0.12	0.03	0.15	0.29	0	0.15	0.29	0.09	0.26	0.21	0.09	0.29	0.24	0.29	0.26	0.12	0.26	0.29	0.38

P264	0.33	1	0.42	0.42	0.42	0.5	0.67	0.17	0.92	0.25	0.33	0.92	0.25	0.42	0.92	0.08	0.83	0.58	0.67	0.08	0.17	0.83	0.75	1	0.75	1	0.5	0.5	0.42	0.33	0.08	0.17	0.17	0	0.25	0.17	0.08	0.42	0.25	0.25	0.5	0.08	0.5	0.25	0.75	0.25	0.67	0.25	0.33	0.58	0.67	0.42

P265	0	0.17	0.17	0.83	0.33	0.17	0.5	0	0.5	0.17	0.5	0.17	0.17	0.33	0.5	0	0.33	0.5	1	0.5	0.17	0.5	0.5	0.5	0.17	0.33	0	0	0.33	0.17	0	0.17	0.33	0	0	0.33	0.17	0	0.17	0.83	0.17	0.33	1	1	0.17	0.17	0.67	0.33	0.67	0.33	0.33	0.5

P266	0.24	0.35	0.29	0.76	0.88	0.47	0.24	0.65	0.53	0.71	0.24	0.71	0.41	0.18	0.59	0.47	0.18	0.18	0.29	0.47	0.47	0.35	0.76	0.41	0.53	0.94	0.41	0.18	0.41	0.35	0.59	0.29	0.41	0.47	0.29	0.29	0.35	0.53	0.12	0.53	0.29	0	0.18	0.35	0.41	0.71	0.47	0.47	0.59	0.65	0.18	1

P267	0.33	0.83	0.83	0.08	0.33	0.08	0	0.33	0.33	0.67	0.75	1	0.83	0.5	0.42	0.42	0.25	0.33	0.58	0.17	0.25	0.42	0.75	0.33	0.75	0.75	0.5	0.33	0.17	0.42	0.42	0.58	0.5	0.42	0.33	0.83	0.25	0.5	0.33	0.5	0.42	0.25	0.58	0.17	0.08	0.42	0.17	0.17	0.92	0.5	0.25	0.83

P268	0.35	0.35	0.35	0.19	0.35	0.58	0.23	0.15	0.31	0.35	0.19	0.46	0.77	0.42	0.38	0.42	0.58	0.12	0.35	0.46	0.38	0.65	0.62	0.27	1	0.46	0.23	0.31	0	0	0.27	0.15	0.04	0	0.04	0.73	0.38	0.19	0.31	0.23	0.04	0.15	0.15	0.65	0.31	0.31	0.42	0.62	0.81	0.54	0.81	0.5

P269	0.14	0.33	0.1	0.38	0.52	0.33	0.29	0.52	0.38	0.14	0.29	0.38	0.38	0.38	0.14	0.43	0.52	0.57	0.71	0.62	0.24	0.57	0.67	0.48	0.86	1	0.38	0	0.05	0.33	0.29	0.71	0.29	0.29	0.24	0.33	0.19	0.38	0.1	0.52	0.1	0.38	0.76	0.33	0.52	0.48	0.14	0.33	0.52	0.57	0.48	0.48

P270	0.57	0.21	0.46	0.32	0.68	0.39	0.21	0.14	0.68	0.11	0.36	0.43	0.21	0.57	0.32	0.57	0.46	0.25	0.07	0.36	0.5	0.68	0.5	1	0.5	0.61	0	0.25	0	0.21	0.29	0.39	0.14	0.46	0.39	0.18	0.54	0.18	0.11	0.04	0.39	0.32	0.36	0.18	0.25	0.04	0.07	0.29	0.46	0.43	0.32	0.75

P271	0.25	0.25	0.38	0.63	0	0.88	0.38	0.25	0	0.5	0.25	1	0.5	0.38	0.38	0.63	0.25	0	0.38	0	0.13	0.25	0.13	0.63	0.13	0.88	0.13	0.5	0.13	0	0.5	0.13	0.25	0.25	0.13	0.25	0	0	0.5	0.63	0	0.13	0.5	0.38	0.13	0.38	0.25	0.13	0.13	0.25	0.63	0.5

P272	0	0	0	1	0	0.33	0	0	0	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0	1	0	0	0.33	0	0.33	0	0.67	0.33	0	0	0	0	0.33	0.33	0	0	0	0	0.33	0.33	0	0	0	0.67	0	0	0.33	0	0

P273	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	1	0	0	0

P274	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	1	0	0.5

P275	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.5

P276	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0

P277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5

P278	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1

P279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0

P280	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1

P281	0.25	0	0.75	0.25	0	0	0.25	0.5	0	0	0.25	0	0	0.25	0.25	1	0.25	0.25	0.25	0.25	0	0	0.25	1	0.5	0.5	0	0	0	0.5	0	0.5	0.25	0.25	0.25	0	0.25	0.25	0.25	0	0	0	0.25	0.5	0	0.5	0	0.5	1	0	0	0.25

P282	0	0	0	0	1	0.33	0.67	0	0.33	0	0	0	0	0.33	0	0	0	0	0	0	0.33	0.33	0	0.33	0	0.67	0	0	0.67	0.33	0.33	0	0.33	0.33	0	0	0.67	0.33	0	0.33	0	0.33	0	0	0.67	0	0.33	0	0.33	1	0.33	0.33

P283	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0.2	0.4	0.4	0.2	0	0	0.2	0	0.2	0.4	0	0	0	0	0.4	0.2	0.2	0.2	0	0	0.2	0.2	1	0	0	0.2	0.2	0

P284	0.86	0.43	0.43	0.67	0.71	0.76	0.86	0.33	0.48	0.52	0.38	0.29	0.57	1	0.43	0.62	0.43	0.62	0.71	0.86	0.52	0.62	0.38	0.48	0.52	0.33	0.33	0.33	0.29	0.19	0.33	0.14	0.1	0.29	0.43	0.57	0.48	0.57	0	0.43	0.14	0.38	0.38	0.33	0.48	0.62	0.1	0.48	0.67	0.62	0.52	0.48

P285	0.53	0.6	0.2	0.2	0.33	0.6	0.2	0.67	0.87	0.27	0.6	0.6	0.2	0.4	0.13	0.47	0.73	0.6	1	0.47	0.67	0.27	0.73	0.4	0.67	0.53	0.27	0.2	0.27	0	0.13	0	0.2	0.2	0.53	0.8	0.13	0.4	0.4	0.07	0.2	0.2	0.47	0.2	0.27	0.53	0.6	0.27	0.47	0.6	0.33	0.8

P286	0.39	0.45	0.27	0.33	0.36	0.58	0.42	0.36	0.33	0.45	0.3	0.55	0.42	0.42	0.61	0.67	0.88	0.3	0.58	0.55	0.42	0.55	0.82	0.61	0.55	1	0.55	0.21	0.21	0.42	0.27	0.3	0.24	0.27	0.45	0	0.33	0.36	0.18	0.33	0.12	0.42	0.45	0.61	0.52	0.27	0.52	0.48	0.21	0.61	0.48	0.76

P287	0	0	0	0	0.17	0	0.17	0.17	0	0	0	0.33	0.33	0.5	0.17	0.17	0.33	0	0	0	0	0	0.67	0.17	0.17	0.5	0.17	0	0.33	0.17	0	0	0.33	0	1	0	0	0.33	0.33	0.33	0.17	0	0	0.17	0.33	0.17	0.33	0.5	0.67	0.17	0.67	0.17

P288	0.33	0.33	0	0	0.33	0	1	0.33	0.33	0	0	0	0.33	0	0.33	1	0	0	0.33	0	0.33	0	0.67	0	0.67	0.67	0	0	0.33	0	1	0.33	0	0.33	0.33	0	0.67	0.67	1	0.67	0.33	0	0	0	0.67	0.33	0	0.33	0	0	0	0.67

P289	0	0.5	0	0	0	0	0	0	0	1	0.5	0	0	0	1	0	0	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0.5	0	0.5	0	1	0	1	0.5	0.5	0	0.5	0	0

P290	0	0	0.5	0	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0	1

P291	0.22	0.22	0.56	0.67	0.44	0	0.44	0.11	0.44	0.33	0.33	0.67	0.22	0.33	0.56	0.11	0.44	0.33	0.44	0.44	1	0.33	0.56	0.89	0.44	0.44	0.56	0.22	0.33	0.22	0.22	0	0.11	0.89	0.33	0.22	0.44	0.33	0.56	0.33	0.22	0.33	0.22	0.67	0.56	0.33	0.22	0.11	0.33	0.44	0.44	0.67

P292	0.11	0.67	0.44	0.33	0.33	0.22	0.44	0.56	0.22	0.56	0.44	0.22	0.22	0.22	0.44	0.11	0.11	0.11	0.22	0	0.33	0.22	0.56	0.11	0.33	0.44	0.44	1	0.44	0.33	0.22	0.44	0.11	0.22	0	0.33	0	0	0.67	0.44	0.11	0.44	0.22	0.11	0.22	0.11	0.22	0.44	0.22	0.22	0.22	0.44

P293	0.6	0.3	0.5	0.2	0.6	0.4	0.4	0.4	0	0.5	0.3	0.4	0.1	0.4	0.7	1	0.2	0.5	0.5	0.2	0.2	0.3	0.3	0.9	0.6	0.5	0.6	0	0.6	0.2	0.1	0.6	0.3	0.4	0.3	0.2	0.5	0.1	0.1	0.3	0.2	0.3	0.4	0.2	0.8	0.2	0.3	0.5	0.5	0.7	0.2	0.1

P294	0.3	0.48	0.74	0.48	0.13	0.35	0.35	0.3	0.61	0.43	0.43	0.48	0.22	0.22	0.3	1	0.17	0.52	0.48	0.3	0.13	0.39	0.22	0.52	0.39	0.48	0.26	0.26	0.13	0.35	0.17	0.26	0	0.3	0.3	0.3	0.26	0.26	0.09	0.3	0.3	0.39	0.17	0.13	0.09	0.35	0.26	0.22	0.22	0.43	0.22	0.09

P295	0.27	0.55	0.27	0.73	0.73	0.27	0.27	0.45	0.18	0.27	0.18	0.45	0.27	0.55	0.36	0.55	0.27	0.64	0.36	0.45	0.55	1	0.73	0.27	0.64	0.36	0.09	0.27	0.27	0.27	0.09	0.27	0.27	0.27	0.09	0.27	0.27	0.36	0	0.45	0.55	0.45	0.91	0.45	0.45	0.91	0.27	0.27	0.27	0.36	0.91	0.27

